,shortName,address,city,vipZone,ramp,person,Prime,latitude,longitude
620,РОО «Благовещенский»,"Амурская область, г. Благовещенск, ул. Красноармейская, 123",Благовещенск,False,True,True,False,50.268749,127.539202
621,ОО «Буйский» Филиала № 3652 Банка ВТБ (ПАО),"Костромская область, г. Буй, ул. 10 Годовщины Октября, д. 52",Буй,False,True,True,False,58.46201,41.557439
622,ОО «Волго-Донской» Филиала № 2351 Банка ВТБ (ПАО),"Волгоградская область, г. Волгоград, пр-т им. Героев Сталинграда, 32",Волгоград,True,True,True,False,48.515716,44.55854
623,ОО «Волжский» в г. Волжске Филиала № 6318 Банка ВТБ (ПАО),"Республика Марий Эл, г. Волжск, ул. Ленина, д. 52б",Волжск,False,True,True,False,55.864439,48.364136
624,ОО «Воркутинский» Филиала № 7806 Банка ВТБ (ПАО),"Республика Коми, г. Воркута, ул. Ленина, д. 38",Воркута,True,True,True,False,67.496078,64.058243
625,ОО «Воткинский» Филиала № 6318 Банка ВТБ (ПАО),"Удмуртская Республика, г. Воткинск, ул. Мира, д. 5",Воткинск,True,True,True,False,57.0549,53.987617
626,ДО «Проспект Пацаева» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Долгопрудный, пр-т Пацаева, д. 9",Долгопрудный,True,True,True,False,55.947812,37.499381
627,ОО «Донской» Филиала № 3652 Банка ВТБ (ПАО),"Тульская область, г. Донской, мкр. Центральный, ул. Октябрьская, д. 44",Донской,False,True,True,False,53.968108,38.320235
628,ОО «Ненецкий» Филиала № 7806 Банка ВТБ (ПАО),"Ненецкий автономный округ, г. Нарьян-Мар, ул. Ленина, д. 21А",Нарьян-Мар,True,True,True,False,67.63714,53.000745
629,ОО «Металлург» Филиала № 6318 Банка ВТБ (ПАО),"Оренбургская область, г. Новотроицк, ул. Советская, д. 85",Новотроицк,True,True,True,False,51.191388,58.28858
630,ОО «Озерский» Филиала № 6602 Банка ВТБ (ПАО),"Челябинская область, г. Озерск, ул. Карла Маркса, д. 4б",Озерск,False,True,True,False,55.753022,60.685222
631,ОО «Октябрьский» Филиала № 6318 Банка ВТБ (ПАО),"Республика Башкортостан, г. Октябрьский, пр-т Ленина, д. 7",Октябрьский,True,True,True,False,54.482662,53.470394
632,ОО «Прикамский» Филиала № 6318 Банка ВТБ (ПАО),"Пермский край, г. Пермь, ул. Вильямса, д. 39б",Пермь,False,True,True,False,58.106295,56.304004
633,ОО «Оленегорский» Филиала № 7806 Банка ВТБ (ПАО),"Мурманская область, г. Оленегорск, ул. Мурманская, д. 1",Оленегорск,False,True,True,False,68.138515,33.272412
634,ОО «Северный» Филиала № 3652 Банка ВТБ (ПАО),"Орловская область, г. Орел, Московское шоссе, д. 126",Орел,False,True,True,False,53.001152,36.140643
635,ОО «Ливенский» Филиала № 3652 Банка ВТБ (ПАО),"Орловская область г. Ливны ул. Ленина, д. 20 б",Ливны,False,True,True,False,52.423732,37.608311
636,ОО «Ашкадарский» Филиала № 6318 Банка ВТБ (ПАО),"Республика Башкортостан, г. Стерлитамак, пр-т Ленина, д. 53",Стерлитамак,True,True,True,False,53.63572,55.936575
637,ОО «Мещерский» Филиала № 6318 Банка ВТБ (ПАО),"Нижегородская область, г. Нижний Новгород, Канавинский район, бульвар Мещерский, д. 7, корп. 3, пом. П. 18",Нижний Новгород,False,True,True,False,56.338364,43.934103
638,ДО «На Вагонке» Филиала № 6602 Банка ВТБ (ПАО),"Свердловская область, г. Нижний Тагил, ул. Ильича, д. 1",Нижний Тагил,True,True,True,False,57.92602,60.100661
639,ДО «Демидовский» Филиала № 6602 Банка ВТБ (ПАО),"Свердловская область, г. Нижний Тагил, пр-т Строителей д. 29",Нижний Тагил,False,True,True,False,57.908882,59.989162
640,ОО «Новоалтайский» Филиала № 5440 Банка ВТБ (ПАО),"Алтайский край, г. Новоалтайск, ул. Октябрьская, д. 14",Новоалтайск,False,True,True,False,53.390186,83.935077
641,ОО «Проспект Металлургов» Филиала № 5440 Банка ВТБ (ПАО),"Кемеровская область, г. Новокузнецк, Центральный район, пр-т Металлургов, д. 25",Новокузнецк,False,True,True,False,53.754918,87.117044
642,ОО «Костомукшский» Филиала № 7806 Банка ВТБ (ПАО),"Республика Карелия, г. Костомукша, ул. Героев, д. 2",Костомукша,False,True,True,False,64.588582,30.591974
643,ДО «Подмосковный» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Красногорск, ул. Ленина, д. 25а",Красногорск,True,True,True,False,55.827135,37.312019
644,ОО «Краснокамский» Филиала № 6318 Банка ВТБ (ПАО),"Пермский край, г. Краснокамск, пр-т Комсомольский, д. 12",Краснокамск,False,True,True,False,58.081945,55.752204
645,ОО «Центральный» в г. Кузнецке Филиала № 6318 Банка ВТБ (ПАО),"Пензенская область, г. Кузнецк, ул. Кирова, д. 95",Кузнецк,False,True,True,False,53.121799,46.591814
646,ОО «На Гайдара» Филиала № 3652 Банка ВТБ (ПАО),"Курская область, г. Курчатов, ул. Гайдара, д. 6",Курчатов,True,True,True,False,51.660898,35.658904
647,ОО «Жилгородок» Филиала № 2351 Банка ВТБ (ПАО),"Астраханская область, г. Астрахань, ул. Б.Хмельницкого, д. 22",Астрахань,False,True,True,False,46.335121,48.01744
648,ОО «Аркадия» Филиала № 2351 Банка ВТБ (ПАО),"Астраханская область, г. Астрахань, пл. Вокзальная , д. 6",Астрахань,True,True,True,False,46.35812,48.0526
649,ОО «Локомотивный» в г. Белгороде Филиала № 3652 Банка ВТБ (ПАО),"Белгородская область, г. Белгород, ул. Белгородского полка, д. 23",Белгород,False,True,True,False,50.59204,36.599853
650,ОО «Рославльский» Филиала № 3652 Банка ВТБ (ПАО),"Смоленская область, г. Рославль, ул. Ленина, д. 5",Рославль,False,True,True,False,53.947129,32.859789
651,ОО «Сельмаш» Филиала № 2351 Банка ВТБ (ПАО),"Ростовская область, г. Ростов-на-Дону, ул. Селиванова, д. 64/112",Ростов-на-Дону,False,True,True,False,47.250314,39.767905999999996
652,ОО «Сегежский» Филиала № 7806 Банка ВТБ (ПАО),"Республика Карелия, г. Сегежа, ул. Мира, д. 14",Сегежа,False,True,True,False,63.743565,34.314233
653,ДО «Курортный проспект» Филиала № 2351 Банка ВТБ (ПАО),"Краснодарский край, г. Сочи, Хостинский р-н, ул. Курортный пр-т, д. 73",Сочи,False,True,True,False,43.572248,39.734551
654,ОО «Трехгорный» Филиала № 6602 Банка ВТБ (ПАО),"Челябинская область, г. Трехгорный, ул. Мира д. 12",Трехгорный,False,True,True,False,54.814989,58.447402
655,ОО «Троицкий» Филиала № 6602 Банка ВТБ (ПАО),"Челябинская область, г. Троицк, ул. Гагарина, д. 82",Троицк,False,True,True,False,54.085023,61.547883
656,ОО «Ухтинский» Филиала № 7806 Банка ВТБ (ПАО),"Республика Коми, г. Ухта, пр-т Ленина, д. 37/1",Ухта,True,True,True,False,63.566138,53.66681
657,ДО «Индустриальный» Филиала № 2754 Банка ВТБ (ПАО),"Хабаровский край, г. Хабаровск, ул. Морозова Павла Леонтьевича, д. 91",Хабаровск,False,True,True,False,48.435733,135.104948
658,ДО «Южный» Филиала № 2754 Банка ВТБ (ПАО),"Хабаровский край, г. Хабаровск, ул. Суворова, д. 42",Хабаровск,False,True,True,False,48.391982,135.109853
659,ОО «Чебаркульский» Филиала № 6602 Банка ВТБ (ПАО),"Челябинская область, г. Чебаркульский, ул. Октябрьская, д. 9/2",Чебаркуль,False,True,True,False,54.446204,60.39565
660,ОО «Элара» Филиала № 6318 Банка ВТБ (ПАО),"Чувашская Республика, г. Чебоксары, пр-т Московский, д. 40",Чебоксары,False,True,True,False,56.143559,47.204447
661,ОО «Бологовский» Филиала № 3652 Банка ВТБ (ПАО),"Тверская область, г. Бологое, ул. Кирова, д. 5",Бологое,False,True,True,False,57.885402,34.05171
662,ОО «На Крахмалева» Филиала № 3652 Банка ВТБ (ПАО),"Брянская область, г. Брянск, ул. Крахмалева, д. 47",Брянск,False,True,True,False,53.262385,34.343662
663,"ОО «Ломоносова, 15» Филиала № 7806 Банка ВТБ (ПАО)","Новгородская область, г. Великий Новгород, ул. Ломоносова, д. 15",Великий Новгород,False,True,True,False,58.538633,31.24496
664,"ОО «Большая Санкт-Петербургская, 4» Филиала № 7806 Банка ВТБ (ПАО)","Новгородская область, г. Великий Новгород, ул. Большая Санкт-Петербургская, д. 4",Великий Новгород,True,True,True,False,58.526339,31.273957
665,ОО «Советский» Филиала № 2351 Банка ВТБ (ПАО),"Волгоградская область, г. Волгоград, ул. Туркменская, д. 12",Волгоград,False,True,True,False,48.678604,44.473892
666,ОО «Копейский» Филиала № 6602 Банка ВТБ (ПАО),"Челябинская область, г. Копейск, пр-т Победы, д. 27А",Копейск,False,True,True,False,55.116892,61.60242
667,ДО «Железнодорожный» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Железнодорожный, ул. Пролетарская, д. 2, пом. 1 (№1-13)",Железнодорожный,False,True,True,False,55.749993,38.007585
668,ОО «Аносовский» Филиала № 6602 Банка ВТБ (ПАО),"Челябинская область, г. Златоуст, ул. Аносова, д. 186",Златоуст,False,True,True,False,55.200241,59.720306
669,ОО «На Энгельса» Филиала № 3652 Банка ВТБ (ПАО),"Ивановская область, г. Иваново, пр-т Шереметевский, д. 151",Иваново,False,True,True,False,57.01417,40.984979
670,ОО «Удмуртия» Филиала № 6318 Банка ВТБ (ПАО),"Удмуртская Республика, г. Ижевск, ул. Пушкинская, д. 367",Ижевск,False,True,True,False,56.872752,53.207349
671,ОО «Царевококшайский» Филиала № 6318 Банка ВТБ (ПАО),"Республика Марий Эл, г. Йошкар-Ола, ул. Советская, д. 141",Йошкар-Ола,True,True,True,False,56.633748,47.896922
672,ОО «Юдинский» Филиала № 6318 Банка ВТБ (ПАО),"Республика Татарстан, г. Казань, ул. Лейтенанта Красикова, д. 6",Казань,False,True,True,False,55.819853,48.897116
673,"ОО «На Ленина, 64» Филиала № 3652 Банка ВТБ (ПАО)","Калужская область, г. Калуга, ул. Ленина, 64",Калуга,True,True,True,False,54.518774,36.266964
674,ОО «Краснооктябрьский» Филиала № 2351 Банка ВТБ (ПАО),"Волгоградская область, г. Волгоград, ул. им. Генерала Штеменко, д. 33",Волгоград,True,True,True,False,48.774776,44.556555
675,ОО «Спутник» Филиала № 2351 Банка ВТБ (ПАО),"Волгоградская область, г. Волжский, пр-т Ленина, д. 75",Волжский,True,True,True,False,48.790537,44.750375
676,ДО «Дубна» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Дубна, пр-т Боголюбова, д. 25, пом.1",Дубна,True,True,True,False,56.733812,37.155524
677,ДО «Ейский» Филиала № 2351 Банка ВТБ (ПАО),"Краснодарский край, г. Ейск, ул. Карла Либкнехта, д. 58",Ейск,True,True,True,False,46.707971,38.276558
678,ДО «Буревестник» Филиала № 6602 Банка ВТБ (ПАО),"Свердловская область, г. Екатеринбург, ул. Белореченская, д. 15",Екатеринбург,False,True,True,False,56.818218,60.566276
679,ОО «Вяземский» Филиала № 3652 Банка ВТБ (ПАО),"Смоленская область, г. Вязьма, пл. Советская, д. 2",Вязьма,False,True,True,False,55.211178,34.28423
680,ОО «Гусевский» Филиала № 7806 Банка ВТБ (ПАО),"Калининградская область, г. Гусев, ул. Зои Космодемьянской, д. 2",Гусев,False,True,True,False,54.590411,22.199006
681,ОО «Соцгород» Филиала № 6318 Банка ВТБ (ПАО),"Ульяновская область, г. Димитровград, пр-т Ленина, д. 20",Димитровград,False,True,True,False,54.230785,49.554826
682,ОО «Октябрьский проспект» Филиала № 3652 Банка ВТБ (ПАО),"Владимирская область, г. Владимир, пр-т Октябрьский, д. 47",Владимир,True,True,True,False,56.142295,40.388534
683,ОО «Красноармейский» Филиала № 2351 Банка ВТБ (ПАО),"Волгоградская область, г. Волгоград, бульвар имени Энгельса, д. 25",Волгоград,True,True,True,False,48.514648,44.543952
684,ДО «Войковский» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Ленинградское шоссе, д. 16А, стр. 2",Москва,False,True,True,False,55.821578,37.498725
685,ДО «Юго-Западный» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, просп. Вернадского, д. 105, корп. 3",Москва,True,True,True,False,55.663811,37.484864
686,"ОО «Дзержинского, 67» Филиала № 3652 Банка ВТБ (ПАО)","Курская область, г. Курск, ул. Дзержинского, д. 67",Курск,False,True,True,False,51.723087,36.173405
687,ОО «На Катукова» Филиала № 3652 Банка ВТБ (ПАО),"Липецкая область, г. Липецк, ул. Катукова, д. 23а",Липецк,True,True,True,False,52.58415,39.522459
688,ОО «Мегионский» Филиала № 6602 Банка ВТБ (ПАО),"Ханты-Мансийский автономный округ-Югра, г. Мегион, ул. Нефтянников, д. 4",Мегион,True,True,True,False,61.036367,76.109205
689,ОО «Энтузиастов» Филиала № 3652 Банка ВТБ (ПАО),"Курская область, г. Курск, пр-т Энтузиастов, д. 1а",Курск,False,True,True,False,51.738309,36.136996
690,ДО «Каширский» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Каширское шоссе, д. 26, корп. 2",Москва,False,True,True,False,55.653517,37.648178
691,ДО «Молодежный» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Ярцевская, д. 32",Москва,False,True,True,False,55.741287,37.417688
692,ДО «На Андропова» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, просп. Андропова, д. 30",Москва,False,True,True,False,55.679138,37.662434
693,ДО «Мичуринский» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Мичуринский пр-т, д. 34",Москва,False,True,True,False,55.69834,37.498025
694,ДО «Митинский» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Митинская, д. 35",Москва,True,True,True,False,55.848013,37.355201
695,ДО «Рязанский проспект» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Академика Скрябина, д. 1/58, стр. 1",Москва,False,True,True,False,55.715728,37.797685
696,ДО «Солнцево» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Богданова, д. 50",Москва,False,True,True,False,55.650632,37.394449
697,ДО «Шуваловский» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Мичуринский пр-т, д. 7",Москва,True,True,True,False,55.702729,37.509703
698,ДО «Кедровый» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Профсоюзная, д. 12",Москва,True,True,True,False,55.685437,37.570123
699,ДО «Ленинградское шоссе» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Ленинградское шоссе, д. 13, к.1",Москва,True,True,True,False,55.818685,37.497198
700,ДО «Мытищинский» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Мытищи, ул. Воровского, д. 1, пом. V",Мытищи,True,True,True,False,55.918736,37.761626
701,ДО «Нагорно-Южный» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Варшавское шоссе, д. 87",Москва,True,True,True,False,55.652938,37.620698
702,ДО «На Венёвской» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Веневская, д.6",Москва,True,True,True,False,55.54785,37.543255
703,ДО «Твин Плаза» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Новоясеневский пр-т вл. 2а, стр. 1",Москва,True,True,True,False,55.617774,37.505768
704,ДО «Лермонтовский проспект» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Лермонтовский пр-т, д. 10, корп. 1",Москва,True,True,True,False,55.700562,37.851808
705,ДО «Строгинский» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Маршала Катукова ул., д. 16",Москва,True,True,True,False,55.807395,37.40628
706,ДО «Проспект Маршала Жукова» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, просп. Маршала Жукова, д. 48, корп. 1",Москва,True,True,True,False,55.777793,37.465748
707,ДО «Нахимовский проспект» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Нахимовский пр-т, д. 11, кор. 1",Москва,True,True,True,False,55.663512,37.6054
708,ДО «Тимирязевский» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Дмитровское ш., д. 13а",Москва,True,True,True,False,55.818715,37.573501
709,ДО «На Маршала Бирюзова» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Маршала Бирюзова, д. 8, корп. 1",Москва,True,True,True,False,55.792189,37.496794
710,ДО «Химкинский бульвар» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Химкинский бульвар, д. 16, корп. 1",Москва,True,True,True,False,55.851985,37.443012
711,ДО «Жулебино» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Привольная, 65/32",Москва,True,True,True,False,55.681534,37.849886
712,ДО «Площадь Гагарина» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Ленинский пр-т, д. 34/1",Москва,True,True,True,False,55.707365,37.57775
713,ДО «На Красносельской» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Нижняя Красносельская, д.45/17",Москва,True,True,True,False,55.773034,37.675765
714,ДО «Бутовский» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, бульвар Дмитрия Донского, д.11",Москва,True,True,True,False,55.566807,37.576394
715,ДО «Шоссе Энтузиастов» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, шоссе Энтузиастов, д.31, стр. 39",Москва,True,True,True,False,55.758863,37.75205
716,ДО «Багратионовский» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Барклая, д.7, кор. 1",Москва,True,True,True,False,55.740588,37.501285
717,ОО «Татищевский» Филиала № 6318 Банка ВТБ (ПАО),"Саратовская область, пос. Светлый, ул. Кузнецова, д. 1",п. Светлый,False,True,True,False,51.673439,45.621166
718,ОО «Приокский» Филиала № 6318 Банка ВТБ (ПАО),"Нижегородская область, г. Нижний Новгород, Приокский район, пр-т Гагарина, д. 162 А",Нижний Новгород,True,True,True,False,56.256858,43.972219
719,ОО «Новодвинский» Филиала № 7806 Банка ВТБ (ПАО),"Архангельская область, г. Новодвинск, пл. Ленина, д. 1",Новодвинск,False,True,True,False,64.41378,40.819806
720,ОО «Платовский» Филиала № 2351 Банка ВТБ (ПАО),"Ростовская область, г. Новочеркасск, ул. Московская, д. 19",Новочеркасск,True,True,True,False,47.41404,40.097524
721,ОО «На Орджоникидзе» Филиала № 3652 Банка ВТБ (ПАО),"Тульская область, г. Новомосковск, ул. Орджоникидзе, д. 2",Новомосковск,False,True,True,False,54.032221,38.261718
722,ДО «Протвинский» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Протвино, ул. Ленина, д. 24Б",Протвино,True,True,True,False,54.875869,37.223967
723,ОО «Ржевский» Филиала № 3652 Банка ВТБ (ПАО),"Тверская область, г. Ржев, ул. Б. Спасская, д. 44",Ржев,False,True,True,False,56.251747,34.327232
724,ОО «Молодежный» Филиала № 6318 Банка ВТБ (ПАО),"Оренбургская область, г. Оренбург, пр-т Дзержинского, д. 18",Оренбург,False,True,True,False,51.832416,55.124587
725,ОО «Айхальский» Филиала № 2754 Банка ВТБ (ПАО),"Республика Саха (Якутия), п. Айхал, ул. Промышленная, д. 24",п. Айхал,False,True,True,False,65.950491,111.496755
726,ОО «На Мичуринской» Филиала № 3652 Банка ВТБ (ПАО),"Тамбовская область, г. Тамбов, ул. Мичуринская, д. 213б",Тамбов,False,True,True,False,52.769612,41.392949
727,ОО «Городецкий» Филиала № 6318 Банка ВТБ (ПАО),"Нижегородская область, р-н Городецкий. г. Городец, ул. Як. Петрова, д.1 пом.П5",Городец,False,True,True,False,56.644822,43.47236
728,ОО «Заволжский» Филиала № 6318 Банка ВТБ (ПАО),"Нижегородская область, Городецкий район, г.Заволжье, ул.Пономарева, д.6А, П1",Заволжье,False,True,True,False,56.629486,43.41238
729,ОО «На Республики» Филиала № 6602 Банка ВТБ (ПАО),"г. Заводоуковск, ул. Республики, 3",Заводоуковск,False,True,True,False,56.496751,66.558344
730,ОО «На Комсомольской» Филиала № 6318 Банка ВТБ (ПАО),"Республика Башкортостан, г. Кумертау, ул. Комсомольская, д. 12",Кумертау,False,True,True,False,52.754702,55.793832
731,ДО №66 «Парнас» Филиала № 7806 Банка ВТБ,"г. Санкт-Петербург, ул. Федора Абрамова, д. 4",Санкт-Петербург,False,True,True,False,60.070307,30.334948
732,ДО «Александровский» Филиала № 3652 Банка ВТБ (ПАО),"Владимирская область, г. Александров, ул. Ленина, д. 13, корп. 7, нежилое помещение М II. комн. 3 и 4",Александров,False,True,True,False,56.397923,38.720856
733,ОО «Заднепровский» Филиала № 3652 Банка ВТБ (ПАО),"Смоленская область, г. Смоленск, ул. Ново-Московская, д. 2/8",Смоленск,False,True,True,False,54.794585,32.056947
734,ДО «Фрязино» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Фрязино, пр-т Мира, д. 17, пом. 13",Фрязино,False,True,True,False,55.956617,38.058322
735,ОО «На Широтной» Филиала № 6602 Банка ВТБ (ПАО),"г. Тюмень, ул. Широтная, д. 193/4",Тюмень,False,True,True,False,57.096402,65.621887
736,ОО в г. Тольятти Филиала в г. Нижнем Новгороде,"Самарская область, г. Тольятти, Новый проезд, д. 8",Тольятти,False,True,False,False,53.515809,49.283732
737,ОО в г. Ульяновске Филиала в г. Нижнем Новгороде,"Ульяновская область, г. Ульяновск, ул. Кузнецова, д. 5а",Ульяновск,False,True,False,False,54.311256,48.39926
738,ОО в г. Уфе Филиала в г. Нижнем Новгороде,"Республика Башкортостан, г. Уфа, ул. Карла Маркса, д. 23",Уфа,False,True,False,False,54.725727,55.940419
739,Операционный офис в г. Вологде Ф. ОПЕРУ Банка ВТБ (ПАО) в Санкт-Петербурге,"Вологодская область, г. Вологда, пр-т Победы, д. 39",Вологда,False,True,False,False,59.22302,39.877707
740,ОО «Западный» Филиала № 2351 Банка ВТБ (ПАО),"Ростовская область, г. Ростов-на-Дону, пр-т Коммунистический, д. 27",Ростов-на-Дону,True,True,True,False,47.207455,39.631541
741,ОО «Югорский» Филиала № 6602 Банка ВТБ (ПАО),"Ханты-Мансийский автономный округ-Югра, г. Сургут, пр-т Комсомольский, д. 25",Сургут,False,True,True,False,61.239012,73.454612
742,РОО «Псковский»,"Псковская область, г. Псков, Интернациональный пер., д. 1-а",Псков,False,True,False,False,57.822188,28.321366
743,ОО «Площадь Новаторов» Филиала № 3652 Банка ВТБ (ПАО),"Рязанская область, г. Рязань, пл. Новаторов, д. 2",Рязань,True,True,True,False,54.639753,39.654448
744,ОО «На Советской» Филиала № 3652 Банка ВТБ (ПАО),"Тамбовская область, г. Тамбов, ул. Чичканова/Советская, д. 89/164",Тамбов,False,True,True,False,52.737945,41.450738
745,ОО в г. Омске Филиала в г. Красноярске,"Омская область, г. Омск, ул. Тарская, д. 6",Омск,False,True,False,False,54.990339,73.368841
746,ОО «Сосногорский» Филиала № 7806 Банка ВТБ (ПАО),"Республика Коми, г. Сосногорск, ул. Зои Космодемьянской, д. 18",Сосногорск,False,True,True,False,63.599446,53.874267
747,ДО «Тихорецкий» Филиала № 2351 Банка ВТБ (ПАО),"Краснодарский край, г. Тихорецк, ул. Ленинградская, д. 230",Тихорецк,False,True,True,False,45.860009,40.130187
748,Дополнительный офис «Кировский» Ф. ОПЕРУ Банка ВТБ (ПАО) в Санкт-Петербурге,"Российская Федерация, г. Санкт-Петербург, пр. Стачек, д. 47, лит. А, пом.3Н",Санкт-Петербург,False,True,False,False,59.878432,30.25834
749,Дополнительный офис «Смольнинский» Ф. ОПЕРУ Банка ВТБ (ПАО) в Санкт-Петербурге,"г. Санкт-Петербург, Дегтярный переулок, д. 11, лит.А",Санкт-Петербург,False,True,False,False,59.939465,30.384751
750,РОО «Ставропольский»,"Ставропольский край, г. Ставрополь, ул. Маршала Жукова, д. 7",Ставрополь,False,True,False,False,45.041859,41.969137
751,ОО «Комсомольский проспект» Филиала № 6318 Банка ВТБ (ПАО),"Пермский край, г. Пермь, Комсомольский пр-т, д. 33",Пермь,False,True,True,False,58.006726,56.242622
752,ОО «На Решетниковской» Филиала Банка ВТБ (ПАО) в г. Нижнем Новгороде,"Нижегородская область, г. Нижний Новгород, ул. Решетниковская, д. 4",Нижний Новгород,False,True,False,False,56.314727,44.001827
753,ОО «Петровский» Филиала № 6318 Банка ВТБ (ПАО),"Удмуртская Республика, г. Ижевск, ул. им. Петрова, д. 51А",Ижевск,False,True,True,False,56.870204,53.294171
754,ОО «Холмский» Филиала № 2754 Банка ВТБ (ПАО),"Сахалинская область, г. Холмск, ул. Победы, д. 2",Холмск,False,True,True,False,47.042053,142.043562
755,ОО «На Мопра» Филиала Банка ВТБ (ПАО) в г. Кирове,"Кировская область, г. Киров, ул. Мопра, д. 113а",Киров,False,True,False,False,58.609835,49.653362
756,"ДО № 24 «Бабушкина, 36» Филиала № 7806 Банка ВТБ (ПАО)","г. Санкт-Петербург, ул. Бабушкина, д. 36, лит. А, пом.1-Н, 2-Н, 3-Н",Санкт-Петербург,True,True,True,False,59.880902,30.437868
757,ОО «2-я Аллея» Филиала № 3652 Банка ВТБ (ПАО),"Брянская область, г. Брянск, ул. 2-я Аллея, д. 15",Брянск,False,True,True,False,53.209195,34.411575
758,ОО «Энгельсский» Филиала № 6318 Банка ВТБ (ПАО),"Саратовская область, г. Энгельс, ул. Волоха, д. 1А",Энгельс,False,True,True,False,51.49357,46.121923
759,ОО «Вятский» Филиала № 6318 Банка ВТБ (ПАО),"Кировская область, г. Киров, пр-т Октябрьский, д. 153",Киров,False,True,True,False,58.583218,49.65771
760,ОО «Есенинский» Филиала № 3652 Банка ВТБ (ПАО),"Рязанская область, г. Рязань, Солотчинское шоссе, д. 2",Рязань,False,True,True,False,54.63154,39.774418
761,ОО «Гусь-Хрустальный» Филиала № 3652 Банка ВТБ (ПАО),"Владимирская область, г. Гусь-Хрустальный, ул. Калинина, д. 32/14",Гусь-Хрустальный,False,True,True,False,55.614409,40.671566
762,"ДО № 5 «Большевиков, 21» Филиала № 7806 Банка ВТБ (ПАО)","г. Санкт-Петербург, пр-т Большевиков, д. 21, лит. Р, пом. 25Н",Санкт-Петербург,False,True,True,False,59.905154,30.483009
763,ДО «Проспект Просвещения» Филиала № 7806 Банка ВТБ (ПАО),"г. Санкт-Петербург, пр-т Просвещения, д. 34, лит. А, пом. 17Н",Санкт-Петербург,False,True,True,False,60.053732,30.334248
764,ОО «Звездный» Филиала № 6602 Банка ВТБ (ПАО),"Тюменская область, г. Тюмень, ул. Тимофея Чаркова, д. 81, помещение 1",Тюмень,False,True,True,False,57.179134,65.65684
765,ОО «Удачный» Филиала № 2754 Банка ВТБ (ПАО),"Республика Саха (Якутия), г. Удачный, Новый г., нежилые помещения 18, 19, 20, 21, 22, часть помещения 1",Удачный,False,True,True,False,66.410133,112.244791
766,ОО в г. Челябинске Филиала в г. Екатеринбурге,"Челябинская область, г. Челябинск, пр-т Ленина, д. 26а",Челябинск,False,True,False,False,55.161913,61.431345
767,"ДО № 49 «Тореза, 9» Филиала № 7806 Банка ВТБ (ПАО)","г. Санкт-Петербург, пр-т Тореза, д. 9, лит. А, пом. 59Н, 60Н, 61Н",Санкт-Петербург,True,True,True,False,60.000263,30.364081
768,ОО «Ватутинский» Филиала № 3652 Банка ВТБ (ПАО),"Белгородская область, г. Валуйки, ул. 1 Мая, д. 41",Валуйки,False,True,True,False,50.212745,38.099429
769,ДО «Арена Плаза» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Ленинградский проспект, д. 36",Москва,True,True,True,False,55.791248,37.559388
770,ОО «Полярные Зори» Филиала № 7806 Банка ВТБ (ПАО),"Мурманская область, г. Полярные Зори, ул. Сивко, д. 1",Полярные зори,False,True,True,False,67.365726,32.502574
